setID,number,numberVariant,name,year,theme,themeGroup,subtheme,category,released,image/thumbnailURL,image/imageURL,bricksetURL,collections/ownedBy,collections/wantedBy,LEGOCom/US/retailPrice,LEGOCom/US/dateFirstAvailable,LEGOCom/CA/retailPrice,LEGOCom/CA/dateFirstAvailable,rating,reviewCount,packagingType,availability,instructionsCount,additionalImageCount,lastUpdated,pieces,ageRange/min,dimensions/height,dimensions/width,dimensions/depth,dimensions/weight,barcode/EAN,minifigs,LEGOCom/UK/retailPrice,LEGOCom/UK/dateFirstAvailable,LEGOCom/DE/retailPrice,LEGOCom/DE/dateFirstAvailable,barcode/UPC,LEGOCom/US/dateLastAvailable,LEGOCom/CA/dateLastAvailable,LEGOCom/UK/dateLastAvailable,LEGOCom/DE/dateLastAvailable,ageRange/max
29736,42106,1,Stunt Show Truck & Bike,2020,Technic,Technical,,Normal,TRUE,https://images.brickset.com/sets/small/42106-1.jpg,https://images.brickset.com/sets/images/42106-1.jpg,https://brickset.com/sets/42106-1,639,338,49.99,2020-01-02T00:00:00Z,69.99,2020-01-02T00:00:00Z,4,0,Box,Retail,3,4,2019-12-25T17:28:33.383Z,610,8,26.2,38.2,7.1,0.95,5702016616453,,44.99,2019-12-26T00:00:00Z,49.99,2019-12-26T00:00:00Z,673419318594,,,,,
29445,60255,1,Stunt Team,2020,City,Modern day,Traffic,Normal,TRUE,https://images.brickset.com/sets/small/60255-1.jpg,https://images.brickset.com/sets/images/60255-1.jpg,https://brickset.com/sets/60255-1,1493,532,9.99,2020-01-02T00:00:00Z,13.99,2020-01-02T00:00:00Z,3.7,1,Box,Retail,2,4,2020-08-26T10:58:11.08Z,62,5,14,15.6,4.4,0.104,5702016617894,2,8.99,2019-12-26T00:00:00Z,9.74,2019-12-26T00:00:00Z,673419319232,2020-11-20T00:00:00Z,2020-11-20T00:00:00Z,2020-11-25T00:00:00Z,2020-11-18T00:00:00Z,
30969,6337009,1,Summer Clown,2020,Promotional,Miscellaneous,,Extended,TRUE,https://images.brickset.com/sets/small/6337009-1.jpg,https://images.brickset.com/sets/images/6337009-1.jpg,https://brickset.com/sets/6337009-1,30,79,,,,,0,0,Zip-lock bag,Not sold,0,0,2020-11-09T15:20:45.163Z,,,,,,,,,,,,,,,,,,
30035,41430,1,Summer Fun Water Park,2020,Friends,Girls,,Normal,TRUE,https://images.brickset.com/sets/small/41430-1.jpg,https://images.brickset.com/sets/images/41430-1.jpg,https://brickset.com/sets/41430-1,437,458,99.99,2020-08-24T00:00:00Z,139.99,2020-08-24T00:00:00Z,0,0,Box,Retail,4,9,2020-05-31T21:20:33.35Z,1001,8,37.8,58.2,8.7,1.72,5702016619157,4,89.99,2020-06-01T00:00:00Z,99.99,2020-06-02T00:00:00Z,673419320139,,,,,
29750,10921,1,Super Heroes Lab,2020,Duplo,Pre-school,Marvel Super Hero Adventures,Normal,TRUE,https://images.brickset.com/sets/small/10921-1.jpg,https://images.brickset.com/sets/images/10921-1.jpg,https://brickset.com/sets/10921-1,273,128,29.99,2020-01-02T00:00:00Z,39.99,2020-01-02T00:00:00Z,0,0,Box,Retail,2,4,2019-12-31T17:20:40.367Z,30,2,19.1,35.4,7,0.47,5702016618112,3,24.99,2020-01-01T00:00:00Z,29.99,2020-01-03T00:00:00Z,673419318884,,,,,
30668,66635,1,Super mech pack,2020,Marvel Super Heroes,Licensed,Product Collection,Collection,TRUE,https://images.brickset.com/sets/small/66635-1.jpg,https://images.brickset.com/sets/images/66635-1.jpg,https://brickset.com/sets/66635-1,231,101,,,,,0,0,Box,{Not specified},3,0,2020-08-07T05:19:24.803Z,452,,19.4,43.3,5.3,,,,,,,,,,,,,
30196,30385,1,Super Mushroom Surprise,2020,Super Mario,Licensed,Expansion Set,Normal,TRUE,https://images.brickset.com/sets/small/30385-1.jpg,https://images.brickset.com/sets/images/30385-1.jpg,https://brickset.com/sets/30385-1,3500,584,4.99,2020-11-16T00:00:00Z,4.99,2020-11-16T00:00:00Z,4,2,Polybag,Retail - limited,2,5,2021-04-28T19:30:29.237Z,18,,19.5,17,0.6,,,,,,,,,2021-02-20T00:00:00Z,2021-02-20T00:00:00Z,,,
30021,71027,9,Super Warrior,2020,Collectable Minifigures,Miscellaneous,Series 20,Normal,TRUE,https://images.brickset.com/sets/small/71027-9.jpg,https://images.brickset.com/sets/images/71027-9.jpg,https://brickset.com/sets/71027-9,3751,565,4.99,,,,3.7,1,Foil pack,Retail,0,0,2020-08-26T12:27:47.54Z,6,5,15,9.5,0.7,0.01,,1,,,,,673419319379,,,,,
30717,FANDOME2020,1,Supergirl,2020,DC Comics Super Heroes,Licensed,Promotional Exclusive Minifigure,Other,TRUE,https://images.brickset.com/sets/small/FANDOME2020-1.jpg,https://images.brickset.com/sets/images/FANDOME2020-1.jpg,https://brickset.com/sets/FANDOME2020-1,131,337,,,,,0,0,Plastic box,Promotional,0,1,2020-10-23T22:27:02.35Z,5,,,,,,,1,,,,,,,,,,
29836,71026,7,Superman,2020,Collectable Minifigures,Miscellaneous,DC Super Heroes,Normal,TRUE,https://images.brickset.com/sets/small/71026-7.jpg,https://images.brickset.com/sets/images/71026-7.jpg,https://brickset.com/sets/71026-7,3712,662,4.99,,,,3.9,2,Foil pack,Retail,0,0,2020-09-22T08:56:38.167Z,9,5,15,9.5,0.7,0.01,,1,,,,,673419319362,,,,,
29481,70434,1,Supernatural Race Car,2020,Hidden Side,Action/Adventure,,Normal,TRUE,https://images.brickset.com/sets/small/70434-1.jpg,https://images.brickset.com/sets/images/70434-1.jpg,https://brickset.com/sets/70434-1,1359,986,29.99,2020-08-24T00:00:00Z,39.99,2020-08-24T00:00:00Z,3.9,0,Box,Retail,2,11,2020-07-18T20:00:58.937Z,244,7,19.1,35.4,7,0.49,5702016616156,3,24.99,2020-06-01T00:00:00Z,29.23,2020-06-02T00:00:00Z,673419318754,2020-12-24T00:00:00Z,2020-12-24T00:00:00Z,2020-11-25T00:00:00Z,2020-11-19T00:00:00Z,
31064,5006366,1,Surgeon Key Light,2020,Gear,Miscellaneous,Lights,Gear,TRUE,https://images.brickset.com/sets/small/5006366-1.jpg,https://images.brickset.com/sets/images/5006366-1.jpg,https://brickset.com/sets/5006366-1,20,29,,,,,0,0,Tag,LEGO exclusive,0,0,2020-11-26T21:56:18.2Z,,6,,,,,,,,,,,,,,,,
30872,66648,1,Swing Ride,2020,Promotional,Miscellaneous,Toys R Us,Extended,TRUE,https://images.brickset.com/sets/small/66648-1.jpg,https://images.brickset.com/sets/images/66648-1.jpg,https://brickset.com/sets/66648-1,128,362,,,,,0,0,{Not specified},Retail - limited,0,0,2020-11-14T10:50:57.863Z,106,,,,,,,,,,,,,,,,,
29680,75265,1,T-16 Skyhopper vs Bantha Microfighters,2020,Star Wars,Licensed,Microfighters,Normal,TRUE,https://images.brickset.com/sets/small/75265-1.jpg,https://images.brickset.com/sets/images/75265-1.jpg,https://brickset.com/sets/75265-1,6386,1560,19.99,2020-01-02T00:00:00Z,24.99,2020-01-02T00:00:00Z,3.9,5,Box,Retail,4,5,2020-03-08T07:39:34.977Z,198,6,14.1,26.2,4.8,0.17,5702016617115,2,17.99,2019-12-26T00:00:00Z,19.49,2019-12-26T00:00:00Z,673419317221,2021-01-29T00:00:00Z,2021-01-29T00:00:00Z,2020-11-24T00:00:00Z,2020-11-23T00:00:00Z,
30897,77905,1,Taskmaster's Ambush,2020,Marvel Super Heroes,Licensed,Black Widow,Normal,TRUE,https://images.brickset.com/sets/small/77905-1.jpg,https://images.brickset.com/sets/images/77905-1.jpg,https://brickset.com/sets/77905-1,1465,816,39.99,,,,4.3,2,Box,Retail - limited,1,0,2020-11-14T10:00:04.49Z,230,7,,,,,,3,,,,,,,,,,
30735,40404,1,Teachers' Day,2020,Promotional,Miscellaneous,Monthly Mini Model Build,Normal,TRUE,https://images.brickset.com/sets/small/40404-1.jpg,https://images.brickset.com/sets/images/40404-1.jpg,https://brickset.com/sets/40404-1,112,156,,,,,0,0,Polybag,Not sold,2,0,2021-06-04T12:45:46.387Z,43,,17,17,0.7,,,,,,,,,,,,,
29641,41250,1,Techno Reef Dance Party,2020,Trolls World Tour,Licensed,,Normal,TRUE,https://images.brickset.com/sets/small/41250-1.jpg,https://images.brickset.com/sets/images/41250-1.jpg,https://brickset.com/sets/41250-1,649,179,19.99,2020-01-03T00:00:00Z,24.99,2020-01-02T00:00:00Z,0,0,Box,Retail,4,7,2020-03-09T07:01:25.09Z,159,5,19.1,26.2,6.1,0.29,5702016616767,1,19.99,2020-01-01T00:00:00Z,24.99,2020-01-30T00:00:00Z,673419317979,2021-02-26T00:00:00Z,2021-02-26T00:00:00Z,2021-01-03T00:00:00Z,2021-01-14T00:00:00Z,
29399,76141,1,Thanos Mech,2020,Marvel Super Heroes,Licensed,Avengers,Normal,TRUE,https://images.brickset.com/sets/small/76141-1.jpg,https://images.brickset.com/sets/images/76141-1.jpg,https://brickset.com/sets/76141-1,4535,811,9.99,2020-01-02T00:00:00Z,13.99,2020-01-02T00:00:00Z,3.9,4,Box,Retail,1,5,2019-12-31T17:30:00.937Z,152,6,19.1,14.1,4.6,0.16,5702016618037,1,8.99,2020-01-01T00:00:00Z,9.99,2020-01-03T00:00:00Z,673419320238,,,2021-04-26T00:00:00Z,2021-04-28T00:00:00Z,
30323,31198,1,The Beatles,2020,Art,Art and crafts,Miscellaneous,Normal,TRUE,https://images.brickset.com/sets/small/31198-1.jpg,https://images.brickset.com/sets/images/31198-1.jpg,https://brickset.com/sets/31198-1,717,516,119.99,2020-08-24T00:00:00Z,149.99,2020-08-24T00:00:00Z,0,0,Box,LEGO exclusive,7,15,2021-05-25T18:06:54.42Z,2933,18,40.2,41.5,5.3,1.52,5702016677690,,114.99,2020-07-03T00:00:00Z,119.99,2020-07-03T00:00:00Z,673419319614,,,,,
30326,75318,1,The Child,2020,Star Wars,Licensed,The Mandalorian,Normal,TRUE,https://images.brickset.com/sets/small/75318-1.jpg,https://images.brickset.com/sets/images/75318-1.jpg,https://brickset.com/sets/75318-1,5686,2085,79.99,2020-09-23T00:00:00Z,99.99,2020-09-23T00:00:00Z,4.4,2,Box,Retail,2,11,2020-09-21T20:04:01.87Z,1073,10,38.2,26.2,11.8,,5702016928570,1,69.99,2020-09-23T00:00:00Z,79.99,2020-09-24T00:00:00Z,,,,,,
29489,21161,1,The Crafting Box 3.0,2020,Minecraft,Licensed,Minifig-scale,Normal,TRUE,https://images.brickset.com/sets/small/21161-1.jpg,https://images.brickset.com/sets/images/21161-1.jpg,https://brickset.com/sets/21161-1,445,513,69.99,2020-06-02T00:00:00Z,99.99,2020-06-02T00:00:00Z,0,0,Box,Retail,6,11,2020-09-07T18:50:35.273Z,564,8,28.2,48,7.4,1.3,5702016618280,4,74.99,2020-05-01T00:00:00Z,79.99,2020-05-02T00:00:00Z,673419319058,,,,,
30637,80016,1,The Flaming Foundry,2020,Monkie Kid,Action/Adventure,Season 1,Normal,TRUE,https://images.brickset.com/sets/small/80016-1.jpg,https://images.brickset.com/sets/images/80016-1.jpg,https://brickset.com/sets/80016-1,212,408,139.99,2020-08-24T00:00:00Z,179.99,2020-08-24T00:00:00Z,0,0,Box,LEGO exclusive,6,12,2021-02-07T08:50:45.433Z,1427,9,37.8,58.2,8.7,,5702016617719,7,119.99,2020-08-01T00:00:00Z,129.99,2020-08-02T00:00:00Z,,,,,,
29488,21160,1,The Illager Raid,2020,Minecraft,Licensed,Minifig-scale,Normal,TRUE,https://images.brickset.com/sets/small/21160-1.jpg,https://images.brickset.com/sets/images/21160-1.jpg,https://brickset.com/sets/21160-1,916,628,59.99,2020-01-02T00:00:00Z,79.99,2020-01-02T00:00:00Z,4.2,1,Box,Retail,2,4,2019-12-31T17:21:55.79Z,562,8,26.2,38.2,7.1,0.84,5702016618273,5,64.99,2020-01-01T00:00:00Z,69.99,2020-01-03T00:00:00Z,673419319041,,,,,
30343,40428,1,The Joker,2020,Brick Sketches,Licensed,DC Comics Super Heroes,Normal,TRUE,https://images.brickset.com/sets/small/40428-1.jpg,https://images.brickset.com/sets/images/40428-1.jpg,https://brickset.com/sets/40428-1,813,485,16.99,2020-07-16T00:00:00Z,19.99,2020-07-16T00:00:00Z,0,0,Box,LEGO exclusive,7,4,2020-07-24T05:55:40.7Z,170,8,19.1,14.1,7.1,,5702016762419,,14.99,2020-07-16T00:00:00Z,19.99,2020-07-16T00:00:00Z,,,,,,
30699,212011,1,The Joker,2020,DC Comics Super Heroes,Licensed,Magazine Gift,Other,TRUE,https://images.brickset.com/sets/small/212011-1.jpg,https://images.brickset.com/sets/images/212011-1.jpg,https://brickset.com/sets/212011-1,408,193,,,,,0,0,Foil pack,Retail - limited,0,0,2020-08-08T09:34:56.48Z,13,,,,,,,1,,,,,,,,,,
29971,ISBN9781465497864,1,The LEGO Games Book,2020,Books,Miscellaneous,Dorling Kindersley,Book,TRUE,https://images.brickset.com/sets/small/ISBN1465497862-1.jpg,https://images.brickset.com/sets/images/ISBN1465497862-1.jpg,https://brickset.com/sets/ISBN9781465497864-1,44,123,,,,,0,0,{Not specified},{Not specified},0,0,2020-02-09T13:21:56.503Z,,,,,,,,,,,,,,,,,,
29478,70431,1,The Lighthouse of Darkness,2020,Hidden Side,Action/Adventure,,Normal,TRUE,https://images.brickset.com/sets/small/70431-1.jpg,https://images.brickset.com/sets/images/70431-1.jpg,https://brickset.com/sets/70431-1,2814,1298,49.99,2020-01-02T00:00:00Z,69.99,2020-01-02T00:00:00Z,4,1,Box,Retail,2,8,2019-12-25T19:05:43.537Z,540,8,28.2,48,6.1,0.95,5702016616125,5,44.99,2019-12-26T00:00:00Z,48.73,2019-12-26T00:00:00Z,673419317719,2021-02-17T00:00:00Z,2021-02-17T00:00:00Z,2020-10-30T00:00:00Z,2020-10-31T00:00:00Z,
29987,75317,1,The Mandalorian & The Child,2020,BrickHeadz,Licensed,Star Wars,Normal,TRUE,https://images.brickset.com/sets/small/75317-1.jpg,https://images.brickset.com/sets/images/75317-1.jpg,https://brickset.com/sets/75317-1,9004,1441,19.99,2020-02-21T00:00:00Z,24.99,2020-02-21T00:00:00Z,4.4,4,Box,Retail,4,10,2020-04-03T20:53:12.9Z,295,,14.1,19.1,7.1,,5702016899856,,17.99,2020-02-21T00:00:00Z,19.99,2020-02-22T00:00:00Z,,,,,,
31129,5006367,1,The Mandalorian With The Child Bag Tag,2020,Gear,Miscellaneous,Bag Charms,Gear,FALSE,https://images.brickset.com/sets/small/5006367-1.jpg,https://images.brickset.com/sets/images/5006367-1.jpg,https://brickset.com/sets/5006367-1,,84,,,,,0,0,{Not specified},{Not specified},0,0,2020-11-25T14:14:41.347Z,,,,,,,,,,,,,,,,,,
29402,76149,1,The Menace of Mysterio,2020,Marvel Super Heroes,Licensed,Spider-Man,Normal,TRUE,https://images.brickset.com/sets/small/76149-1.jpg,https://images.brickset.com/sets/images/76149-1.jpg,https://brickset.com/sets/76149-1,757,659,29.99,2020-01-02T00:00:00Z,39.99,2020-01-02T00:00:00Z,3.3,0,Box,Retail,6,5,2019-12-31T17:39:37.513Z,163,4,26.2,22.2,7.6,0.44,5702016619294,3,29.99,2020-01-01T00:00:00Z,34.99,2020-01-03T00:00:00Z,673419320405,2020-12-05T00:00:00Z,2020-12-05T00:00:00Z,2021-01-01T00:00:00Z,2021-01-02T00:00:00Z,
29486,21158,1,The Panda Nursery,2020,Minecraft,Licensed,Minifig-scale,Normal,TRUE,https://images.brickset.com/sets/small/21158-1.jpg,https://images.brickset.com/sets/images/21158-1.jpg,https://brickset.com/sets/21158-1,1634,504,19.99,2020-01-02T00:00:00Z,24.99,2020-01-02T00:00:00Z,3.7,1,Box,Retail,2,5,2019-12-31T17:21:55.023Z,204,7,19.1,26.2,6.1,0.32,5702016618259,1,19.99,2020-01-01T00:00:00Z,19.99,2020-01-03T00:00:00Z,673419319027,,,,,
29487,21159,1,The Pillager Outpost,2020,Minecraft,Licensed,Minifig-scale,Normal,TRUE,https://images.brickset.com/sets/small/21159-1.jpg,https://images.brickset.com/sets/images/21159-1.jpg,https://brickset.com/sets/21159-1,1053,496,29.99,2020-01-02T00:00:00Z,39.99,2020-01-02T00:00:00Z,4.1,2,Box,Retail,2,5,2020-07-10T10:19:01.517Z,303,8,19.1,35.4,5.9,0.47,5702016618266,4,29.99,2020-01-01T00:00:00Z,29.99,2020-01-03T00:00:00Z,673419319034,,,,,
29993,75292,1,The Razor Crest,2020,Star Wars,Licensed,The Mandalorian,Normal,TRUE,https://images.brickset.com/sets/small/75292-1.jpg,https://images.brickset.com/sets/images/75292-1.jpg,https://brickset.com/sets/75292-1,9863,5664,129.99,2020-02-21T00:00:00Z,159.99,2020-02-21T00:00:00Z,4.4,8,Box,Retail,2,21,2020-09-01T09:22:44.28Z,1023,10,37.8,48,7.1,,5702016683325,5,119.99,2020-02-21T00:00:00Z,129.99,2020-02-22T00:00:00Z,,2021-05-10T00:00:00Z,2021-05-10T00:00:00Z,,,
30199,21163,1,The Redstone Battle,2020,Minecraft,Licensed,Minifig-scale,Normal,TRUE,https://images.brickset.com/sets/small/21163-1.jpg,https://images.brickset.com/sets/images/21163-1.jpg,https://brickset.com/sets/21163-1,701,503,39.99,2020-06-02T00:00:00Z,49.99,2020-06-02T00:00:00Z,4.3,1,Box,Retail,4,9,2020-05-22T20:13:02.9Z,504,8,26.2,28.2,7.6,0.65,5702016618303,4,44.99,2020-05-01T00:00:00Z,54.99,2020-05-02T00:00:00Z,673419319072,,,,,
30363,212009,1,The Riddler,2020,DC Comics Super Heroes,Licensed,Magazine Gift,Other,TRUE,https://images.brickset.com/sets/small/212009-1.jpg,https://images.brickset.com/sets/images/212009-1.jpg,https://brickset.com/sets/212009-1,354,278,,,,,0,0,Foil pack,Retail - limited,0,0,2020-05-22T13:05:04.203Z,6,,,,,,,1,,,,,,,,,,
29783,30394,1,The Skeleton Defence,2020,Minecraft,Licensed,Minifig-scale,Normal,TRUE,https://images.brickset.com/sets/small/30394-1.jpg,https://images.brickset.com/sets/images/30394-1.jpg,https://brickset.com/sets/30394-1,1527,430,,,,,3.8,3,Polybag,Retail,2,1,2021-02-28T16:43:43.05Z,22,,17,17,0.9,,5702016669008,2,3.49,2021-02-26T00:00:00Z,3.99,2021-02-27T00:00:00Z,,,,2021-04-01T00:00:00Z,2021-04-02T00:00:00Z,
29490,21162,1,The Taiga Adventure,2020,Minecraft,Licensed,Minifig-scale,Normal,TRUE,https://images.brickset.com/sets/small/21162-1.jpg,https://images.brickset.com/sets/images/21162-1.jpg,https://brickset.com/sets/21162-1,2094,472,9.99,2020-01-02T00:00:00Z,13.99,2020-01-02T00:00:00Z,3.9,5,Box,Retail,2,4,2020-07-10T10:15:44.483Z,74,7,12.2,14.1,4.6,0.1,5702016618297,2,8.99,2020-01-01T00:00:00Z,9.99,2020-01-03T00:00:00Z,673419319065,,,,,
29879,6322501,1,The United Trinity,2020,Promotional,Miscellaneous,,Extended,TRUE,https://images.brickset.com/sets/small/5006171-1.jpg,https://images.brickset.com/sets/images/5006171-1.jpg,https://brickset.com/sets/6322501-1,313,236,,,,,0,0,Box,LEGO exclusive,0,1,2021-05-11T19:27:58.68Z,37,,,,,,,,,,,,,,,,,
31139,6322642,1,The United Trinity,2020,Promotional,Miscellaneous,,Extended,TRUE,https://images.brickset.com/sets/small/5006171-1.jpg,https://images.brickset.com/sets/images/5006171-1.jpg,https://brickset.com/sets/6322642-1,46,55,,,,,0,0,{Not specified},{Not specified},0,0,2021-05-11T19:30:02.28Z,37,,,,,,,,,,,,,,,,,
29940,21054,1,The White House,2020,Architecture,Model making,Landmark Series,Normal,TRUE,https://images.brickset.com/sets/small/21054-1.jpg,https://images.brickset.com/sets/images/21054-1.jpg,https://brickset.com/sets/21054-1,2522,1801,99.99,2020-08-24T00:00:00Z,149.99,2020-08-24T00:00:00Z,4.3,0,Box,Retail - limited,7,14,2020-05-31T21:14:15.3Z,1483,18,26.2,38.2,9.4,1.57,5702016617368,,89.99,2020-06-01T00:00:00Z,99.99,2020-06-02T00:00:00Z,673419318310,,,,,
30466,40501,1,The Wooden Duck,2020,Promotional,Miscellaneous,LEGO House,Normal,TRUE,https://images.brickset.com/sets/small/40501-1.jpg,https://images.brickset.com/sets/images/40501-1.jpg,https://brickset.com/sets/40501-1,340,1200,,,,,0,0,Box,Retail - limited,0,2,2021-03-02T06:41:39.643Z,621,10,,,,,,,,,,,,,,,,
29425,71699,1,Thunder Raider,2020,Ninjago,Action/Adventure,Legacy,Normal,TRUE,https://images.brickset.com/sets/small/71699-1.jpg,https://images.brickset.com/sets/images/71699-1.jpg,https://brickset.com/sets/71699-1,639,771,49.99,2020-01-02T00:00:00Z,69.99,2020-01-02T00:00:00Z,4.4,0,Box,Retail,4,5,2021-01-23T22:25:54.12Z,576,8,28.2,48,6.1,0.87,5702016667820,5,44.99,2020-01-01T00:00:00Z,48.73,2020-01-03T00:00:00Z,673419321976,2020-12-06T00:00:00Z,2020-12-06T00:00:00Z,2020-07-29T00:00:00Z,2020-07-30T00:00:00Z,
30535,71376,1,Thwomp Drop,2020,Super Mario,Licensed,Expansion Set,Normal,TRUE,https://images.brickset.com/sets/small/71376-1.jpg,https://images.brickset.com/sets/images/71376-1.jpg,https://brickset.com/sets/71376-1,813,748,39.99,2020-08-02T00:00:00Z,49.99,2020-08-03T00:00:00Z,0,0,Box,Retail - limited,3,9,2020-08-01T00:32:53.04Z,393,8,19.1,35.4,9.1,,5702016687194,3,34.99,2020-08-01T00:00:00Z,39.99,2020-08-02T00:00:00Z,,,,,,
30874,912064,1,TIE Dagger,2020,Star Wars,Licensed,Magazine Gift,Other,TRUE,https://images.brickset.com/sets/small/912064-1.jpg,https://images.brickset.com/sets/images/912064-1.jpg,https://brickset.com/sets/912064-1,572,261,,,,,0,0,Foil pack,Retail - limited,0,0,2020-09-21T13:14:20.653Z,37,,,,,,,,,,,,,,,,,
30013,75274,1,TIE Fighter Pilot Helmet,2020,Star Wars,Licensed,Helmet Collection,Normal,TRUE,https://images.brickset.com/sets/small/75274-1.jpg,https://images.brickset.com/sets/images/75274-1.jpg,https://brickset.com/sets/75274-1,6269,2107,59.99,2020-03-18T00:00:00Z,79.99,2020-03-18T00:00:00Z,4.4,2,Box,{Not specified},7,10,2021-04-14T08:33:51.617Z,724,,35.4,19.1,11.8,,5702016617207,,54.99,2020-03-19T00:00:00Z,59.99,2020-03-20T00:00:00Z,,,,2021-06-04T00:00:00Z,2021-06-01T00:00:00Z,
31216,912067,1,TIE Interceptor,2020,Star Wars,Licensed,Magazine Gift,Other,TRUE,https://images.brickset.com/sets/small/912067-1.jpg,https://images.brickset.com/sets/images/912067-1.jpg,https://brickset.com/sets/912067-1,541,190,,,,,0,0,Foil pack,Retail - limited,0,0,2020-12-30T02:33:05.457Z,42,6,,,,,,,,,,,,,,,,
29958,912056,1,TIE Striker,2020,Star Wars,Licensed,Magazine Gift,Other,TRUE,https://images.brickset.com/sets/small/912056-1.jpg,https://images.brickset.com/sets/images/912056-1.jpg,https://brickset.com/sets/912056-1,716,387,,,,,3.6,1,Foil pack,{Not specified},0,0,2020-02-04T15:28:04.673Z,28,,,,,,,,,,,,,,,,,
30233,41423,1,Tiger Hot Air Balloon Jungle Rescue,2020,Friends,Girls,Jungle Rescue,Normal,TRUE,https://images.brickset.com/sets/small/41423-1.jpg,https://images.brickset.com/sets/images/41423-1.jpg,https://brickset.com/sets/41423-1,618,458,39.99,2020-07-03T00:00:00Z,49.99,2020-07-01T00:00:00Z,0,0,Box,Retail,2,11,2020-08-26T10:36:30.293Z,302,7,35.4,19.1,7,0.63,5702016619089,2,34.99,2020-06-01T00:00:00Z,39.99,2020-06-02T00:00:00Z,673419320061,,,,,
30887,77907,1,Toad's Special Hideaway,2020,Super Mario,Licensed,Expansion Set,Normal,TRUE,https://images.brickset.com/sets/small/77907-1.jpg,https://images.brickset.com/sets/images/77907-1.jpg,https://brickset.com/sets/77907-1,821,535,19.99,,,,0,0,Box,Retail - limited,1,3,2020-10-01T19:20:46.867Z,120,8,19.1,26.2,4.6,,,1,,,,,,,,,,
30306,71368,1,Toad's Treasure Hunt,2020,Super Mario,Licensed,Expansion Set,Normal,TRUE,https://images.brickset.com/sets/small/71368-1.jpg,https://images.brickset.com/sets/images/71368-1.jpg,https://brickset.com/sets/71368-1,1343,678,69.99,2020-08-02T00:00:00Z,89.99,2020-08-03T00:00:00Z,3.9,0,Box,Retail,3,10,2020-08-01T00:31:39.833Z,464,8,28.2,54,5.9,,5702016618471,5,74.99,2020-08-01T00:00:00Z,79.99,2020-08-02T00:00:00Z,,,,,,
29744,21051,1,Tokyo,2020,Architecture,Model making,Skylines,Normal,TRUE,https://images.brickset.com/sets/small/21051-1.jpg,https://images.brickset.com/sets/images/21051-1.jpg,https://brickset.com/sets/21051-1,3894,1584,59.99,2020-01-02T00:00:00Z,79.99,2020-01-02T00:00:00Z,4.2,3,Box,Retail - limited,10,4,2019-12-31T17:21:32.54Z,547,16,19.1,26.2,7.2,0.58,5702016617337,,54.99,2020-01-01T00:00:00Z,59.99,2020-01-03T00:00:00Z,673419319409,,,,,
30017,71027,4,Tournament Knight,2020,Collectable Minifigures,Miscellaneous,Series 20,Normal,TRUE,https://images.brickset.com/sets/small/71027-4.jpg,https://images.brickset.com/sets/images/71027-4.jpg,https://brickset.com/sets/71027-4,4092,922,4.99,,,,4.2,1,Foil pack,Retail,0,0,2020-08-26T12:27:05.587Z,8,5,15,9.5,0.7,0.01,,1,,,,,673419319379,,,,,
29757,10918,1,Tow Truck,2020,Duplo,Pre-school,,Normal,TRUE,https://images.brickset.com/sets/small/10918-1.jpg,https://images.brickset.com/sets/images/10918-1.jpg,https://brickset.com/sets/10918-1,215,25,6.99,2020-01-02T00:00:00Z,9.99,2020-01-02T00:00:00Z,0,0,Box with backing card,Retail,2,4,2019-12-31T17:20:25.977Z,7,1,20.2,12.7,6.9,0.15,5702016618082,,4.99,2020-01-01T00:00:00Z,4.99,2020-01-03T00:00:00Z,673419318853,2020-12-08T00:00:00Z,2020-12-08T00:00:00Z,2021-03-15T00:00:00Z,2021-03-16T00:00:00Z,
30355,10933,1,Tower Crane & Construction,2020,Duplo,Pre-school,,Normal,TRUE,https://images.brickset.com/sets/small/10933-1.jpg,https://images.brickset.com/sets/images/10933-1.jpg,https://brickset.com/sets/10933-1,71,56,129.99,2020-08-24T00:00:00Z,179.99,2020-08-24T00:00:00Z,0,0,Box,Retail,6,13,2020-05-31T21:13:59.017Z,123,2,48,58.2,12.4,,5702016618228,5,114.99,2020-06-01T00:00:00Z,119.99,2020-06-02T00:00:00Z,,,,,,
29695,31105,1,Townhouse Toy Store,2020,Creator,Model making,3 in 1,Normal,TRUE,https://images.brickset.com/sets/small/31105-1.jpg,https://images.brickset.com/sets/images/31105-1.jpg,https://brickset.com/sets/31105-1,4764,1956,39.99,2020-01-02T00:00:00Z,49.99,2020-01-02T00:00:00Z,4.1,3,Box,Retail,2,4,2021-05-16T09:14:16.107Z,554,8,26,38,5.3,0.883,5702016616316,2,39.99,2020-01-01T00:00:00Z,49.99,2020-01-03T00:00:00Z,673419317788,,,,,
